id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,mistral7b-bench_Value,mistral7b-bench_Ref,mistral7b-bench_ValCorrect,mistral7b-bench_RefScore,mistral7b-bench_NACorrect,mixtral-8x22b-bench_Value,mixtral-8x22b-bench_Ref,mixtral-8x22b-bench_ValCorrect,mixtral-8x22b-bench_RefScore,mixtral-8x22b-bench_NACorrect,mixtral-8x7b-bench_Value,mixtral-8x7b-bench_Ref,mixtral-8x7b-bench_ValCorrect,mixtral-8x7b-bench_RefScore,mixtral-8x7b-bench_NACorrect,olmoe-1b7b-bench_Value,olmoe-1b7b-bench_Ref,olmoe-1b7b-bench_ValCorrect,olmoe-1b7b-bench_RefScore,olmoe-1b7b-bench_NACorrect,phi3-mini-bench_Value,phi3-mini-bench_Ref,phi3-mini-bench_ValCorrect,phi3-mini-bench_RefScore,phi3-mini-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen3b-bench_Value,qwen3b-bench_Ref,qwen3b-bench_ValCorrect,qwen3b-bench_RefScore,qwen3b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q283,At which measurement level do the authors recommend AI energy consumption should be reported to balance accuracy and feasibility?,Cumulative server level,['ebert2024'],Quote,is_blank,Cumulative server level,"[""ebert2024""]",True,1.0,True,cumulative server level,"[""ebert2024""]",True,1.0,True,Cumulative server level and PUE factor,"[""ebert2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,Cumulative server level,"[""ebert2024"", ""li2025b"", ""li2025b""]",True,0.5,True,cumulative server level,"[""ebert2024""]",True,1.0,True,cumulative server level,"[""ebert2024""]",True,1.0,True,Cumulative server level,"[""ebert2024""]",True,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True,Cumulative server level,"[""ebert2024""]",True,1.0,True,cumulative server level,"[""ebert2024"", ""jegham2025"", ""luccioni2025c""]",True,0.3333333333333333,True
q284,"In an experiment to train a BERT-base model, what percentage of the total electricity consumption was attributed to the GPU?",74,['dodge2022'],Table 1 and Caption,percent,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True,74,"[""dodge2022""]",True,1.0,True
q285,Serving a Llama2-70b model at BF16 precision requires how many NVIDIA A100-80GB GPUs?,2,['griggs2024'],Quote,NVIDIA A100-80GB GPUs,2,"[""griggs2024""]",True,1.0,True,is_blank,"[""samsi2024""]",False,0.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""griggs2024""]",True,1.0,True,,[],False,0.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""samsi2024""]",True,0.0,True,2,"[""griggs2024""]",True,1.0,True,2,"[""griggs2024""]",True,1.0,True
q286,What was the total operational energy footprint reduction achieved at Facebook over a two-year period (2019 to 2021) due to iterative hardware-software optimization?,28.5,['wu2021a'],"Figure, Quote",percent,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True,28.5,"[""wu2021a""]",True,1.0,True
q287,How many kilometers of fiber optic cable were installed globally to support AI workloads in 2023?,is_blank,is_blank,is_blank,kilometers of fiberoptic cable,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,is_blank,"[""wu2021a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a"", ""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a, li2025b""]",True,0.0,True
q288,What is the estimated upfront hardware acquisition cost to train GPT-4?,800000000,['cottier2024'],Quote,USD,800,"[""cottier2024""]",False,1.0,True,800,"[""cottier2024""]",False,1.0,True,800000000,"[""cottier2024""]",True,1.0,True,is_blank,"[""cottier2024""]",False,1.0,True,,[],False,0.0,True,8000000000,"[""cottier2024""]",False,1.0,True,800000000,"[""cottier2024""]",True,1.0,True,800000000,"[""cottier2024""]",True,1.0,True,800,"[""cottier2024""]",False,1.0,True,800,"[""cottier2024""]",False,1.0,True,800,"[""cottier2024""]",False,1.0,True,800000000,"[""cottier2024""]",True,1.0,True
q289,True or False: The umbrella term 'Sustainable AI' was proposed to only encompass using AI in climate-positive applications.,0,luccioni2025b,Quote,is_blank,0,"[""luccioni2025b""]",True,1.0,True,1,"[""luccioni2025b""]",False,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,1,"[""luccioni2025b""]",False,1.0,True,,[],False,0.0,True,is_blank,"[""luccioni2025b""]",False,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True
q290,What is the ground truth maximum batch size (in samples) for fine-tuning a Mixtral model on a NVIDIA A100-40GB GPU,5,['xia2024'],Figure,samples,10,"[""xia2024""]",False,1.0,True,35,"[""xia2024""]",False,1.0,True,28,"[""xia2024""]",False,1.0,True,28,"[""xia2024""]",False,1.0,True,,[],False,0.0,True,"28, 35","[""xia2024""]",False,1.0,True,28,"[""xia2024""]",False,1.0,True,28,"[""xia2024""]",False,1.0,True,10,"[""xia2024""]",False,1.0,True,35,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,28,"[""xia2024""]",False,1.0,True
q291,"When an LLM inference server is overloaded, which of the two preemption mechanisms-Recomputation or Swapping-consistently consumes less energy?",Swapping,['chung2025'],"Figure, Quote",is_blank,Swapping,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",False,1.0,True,1,"[""chung2025""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,1,"[""chung2025""]",False,1.0,True,Swapping,"[""chung2025""]",True,1.0,True,Swapping,"[""chung2025""]",True,1.0,True,Swapping,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",False,1.0,True,Swapping,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",False,1.0,True
q292,"In its 2024 environmental report, what percentage increase in GHG emissions since 2019 did Google report?",48,['luccioni2025a'],Quote,percent,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""jegham2025""]",False,0.0,True,is_blank,"[""jegham2025"", ""luccioni2025a""]",False,0.5,True,is_blank,"[""luccioni2025a"", ""jegham2025""]",False,0.5,True,,[],False,0.0,True,is_blank,"[""jegham2025, jegham2025a, luccioni2025a, jegham2025, jegham2025a""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,14,"[""jegham2025""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""[ref_id=jegham2025] [ref_id=luccioni2025a]""]",False,0.0,True
q293,"According to McKinsey projections, what percentage of U.S. national electricity consumption are data centers anticipated to account for in 2030?",11.7,['han2024'],Quote,percent,9.1 to 11.7,"[""fernandez2025""]",False,0.0,True,6.7-12.0,"[""han2024""]",False,1.0,True,is_blank,"[""fernandez2025""]",False,0.0,True,6.7-12.0,"[""han2024""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,10,"[""fernandez2025"", ""chung2025""]",False,0.0,True,,[],False,0.0,True,11.7,"[""chung2025""]",True,0.0,True,12,"[""han2024""]",False,1.0,True,9.1 to 11.7,"[""fernandez2025""]",False,0.0,True,is_blank,"[""chung2025"", ""morrison2025"", ""mckinsey2023""]",False,0.0,True
q294,"When using the 'Pause and Resume' optimization for training of the 6B parameter transformer, what is the maximum potential emissions saving?",25,['dodge2022'],Figure 4b and Caption,percent,25,"[""dodge2022""]",True,1.0,True,is_blank,"[""dodge2022""]",False,1.0,True,80,"[""dodge2022""]",False,1.0,True,25,"[""dodge2022""]",True,1.0,True,,[],False,0.0,True,25,"[""dodge2022""]",True,1.0,True,25,"[""dodge2022""]",True,1.0,True,11.4,"[""dodge2022""]",False,1.0,True,25,"[""dodge2022""]",True,1.0,True,14,"[""dodge2022""]",False,1.0,True,25,"[""dodge2022""]",True,1.0,True,25,"[""dodge2022""]",True,1.0,True
q295,By approximately what percentage does the JetMoE-8B architecture reduce inference computation compared to the Llama2-7B model?,70,['shen2024'],Quote,percent,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,is_blank,"[""shen2024""]",False,1.0,True,,[],False,0.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True,70,"[""shen2024""]",True,1.0,True
q298,"What was the carbon footprint (in lbs CO2e) of training the BERT large language model, as quantified in a seminal 2019 study?",626155,luccioni2025b,Quote,lbs CO2e,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True,,[],False,0.0,True,"626,155","[""luccioni2025b"", ""zschache2025""]",True,0.5,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b"", ""zschache2025""]",True,0.5,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True,626155,"[""luccioni2025b""]",True,1.0,True
q299,"What was the estimated training energy of the full GPT-3 model, in MWh?",1287,['li2025b'],Quote,MWh,1287,"[""jegham2025"", ""li2025b""]",True,0.5,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b""]",True,1.0,True,,[],False,0.0,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b"", ""jegham2025""]",True,0.5,True,1287,"[""li2025b"", ""jegham2025""]",True,0.5,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b""]",True,1.0,True,1287,"[""li2025b""]",True,1.0,True
q300,"True or False: When enhancing performance of LLM fine-tuning, the Mixture of Experts (MoE) layer is often a targeted layer.",1,['xia2024'],Quote,is_blank,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,,[],False,0.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True,1,"[""xia2024""]",True,1.0,True
q301,What is the maximum batch size (in samples) supported by fine-tuning Mixtral with a dense setup on the Hellaswag dataset using a NVIDIA A40 GPU with 48 GB memory?,2,['xia2024'],Table,samples,2,"[""xia2024""]",True,1.0,True,28,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,28,"[""xia2024""]",False,1.0,True,4,"[""xia2024""]",False,1.0,True,2,"[""xia2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,35,"[""xia2024""]",False,1.0,True,2,"[""xia2024""]",True,1.0,True,28,"[""xia2024""]",False,1.0,True
q302,"True or False: For CV models with high granularity, intercontinental training slowed performance by only 7% compared to local training.",1,['erben2023'],Quote,is_blank,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,7,"[""erben2023""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True
q303,How many hectares of land were occupied by new AI data centers globally in 2022?,is_blank,is_blank,is_blank,hectares,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""han2024"", ""luccioni2024""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,,[],True,0.0,False,,[],True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,700000,"[""han2024""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True
q305,"A 2024 study compares task-specific and general-purpose models. How many grams of CO2eq are emitted by the BERT-based model bert-base-multilingual-uncased-sentiment per 1,000 text classification queries?",0.32,['luccioni2024'],Quote,g CO2eq,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,,[],False,0.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True,0.32,"[""luccioni2024""]",True,1.0,True
q307,"In the experiment analyzing emissions from training a BERT model across different geographic regions, what was the approximate range of CO2 emissions (in thousands of grams) between the most and least efficient regions?","[7000,26000]",['dodge2022'],Quote,grams,19000,"[""dodge2022""]",True,1.0,True,is_blank,"[""dodge2022""]",False,1.0,True,19,"[""dodge2022""]",False,1.0,True,is_blank,"[""dodge2022""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,19000,"[""dodge2022""]",True,1.0,True,19000,"[""dodge2022""]",True,1.0,True,19000,"[""dodge2022""]",True,1.0,True,3.4 to 12.8,"[""dodge2022""]",False,1.0,True,19000,"[""dodge2022""]",True,1.0,True,19000,"[""dodge2022""]",True,1.0,True
q308,In what year did the practice of directly releasing environmental information for notable models peak before declining?,2022,['luccioni2025c'],Quote,year,2022,"[""luccioni2025c""]",True,1.0,True,is_blank,"[""luccioni2025c""]",False,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True,2022,"[""luccioni2025c""]",True,1.0,True
q309,"What is the equivalent water usage, in days, for one person in the US, of training an OLMo 60M model on 1.7 to 5.6 trillion tokens?",5,['morrison2025'],Table,days,5,"[""morrison2025""]",True,1.0,True,16,"[""morrison2025""]",False,1.0,True,5,"[""morrison2025""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,5,"[""morrison2025""]",True,1.0,True,5,"[""morrison2025""]",True,1.0,True,5,"[""morrison2025""]",True,1.0,True,17,"[""morrison2025""]",False,1.0,True,5,"[""morrison2025""]",True,1.0,True,1.6,"[""morrison2025""]",False,1.0,True
q310,How many liters of freshwater did Google's DeepMind AlphaFold servers consume in 2023?,is_blank,is_blank,is_blank,liters of freshwater,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,23000000000,"[""li2025b""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,23,"[""li2025b""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,5.439,"[""li2025b""]",True,0.0,False
q311,True or False: Adding compute resources to accelerate the MoE layers when fine-tuning LLMs can increase costs.,0,['xia2024'],Quote,is_blank,1,"[""xia2024""]",False,1.0,True,1,"[""xia2024""]",False,1.0,True,1,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1,"[""xia2024""]",False,1.0,True,0,"[""xia2024""]",True,1.0,True,0,"[""xia2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""xia2024""]",False,1.0,True,1,"[""xia2024""]",False,1.0,True,1,"[""xia2024""]",False,1.0,True
q312,"According to a carbon footprint analysis, what was the total energy consumption for training the FLM-101B model?",40000,['li2025a'],Table 3,kWh,52.76,"[""li2025a""]",False,1.0,True,52.76,"[""li2025a""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,Unable to answer with confidence based on the provided documents.,"[""li2025a""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,28.22,"[""li2025a""]",False,1.0,True,52.76,"[""li2025a""]",False,1.0,True,is_blank,"[""[ref_id=li2025a]""]",False,0.0,True
q313,"According to a recent study's projections for 2030, the total public health burden of U.S. data centers could be valued at up to more than what amount?",20000000000,['han2024'],Quote,USD,20900000000,"[""han2024""]",False,1.0,True,20900000000,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,20,"[""han2024""]",False,1.0,True,20,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,20900000000,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True
q314,What is the estimated total cost of fine-tuning a Mixtral model on the GSM8K dataset with sparse MoE with an NVIDIA A40-48GB GPU?,32.7,['xia2024'],Table,USD,32.7,"[""xia2024""]",True,1.0,True,32.7,"[""xia2024""]",True,1.0,True,32.7,"[""xia2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,32.7,"[""xia2024""]",True,1.0,True,32.7,"[""xia2024""]",True,1.0,True,32.7,"[""xia2024""]",True,1.0,True,32.7,"[""xia2024""]",True,1.0,True,is_blank,"[""xia2024""]",False,1.0,True
q315,"For a sparse Mixtral model fine-tuned with a NVIDIA A40-48 GB, what was the batch size (in samples) of the longest-running MoE layer?",32,['xia2024'],Figure,samples,8,"[""xia2024""]",False,1.0,True,8,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,3,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,8,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True
q317,"What is the total execution time, in seconds, of a sparse Mixtral model fine-tuned with a NVIDIA A40-48GB with a batch size of 10?",4,['xia2024'],Figure,seconds,1980.198,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,Unable to answer with confidence based on the provided documents.,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,4,"[""xia2024""]",True,1.0,True,1980.198,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True
q318,True or False: GPU-level power consumption monitoring is recommended as the preferred method for reporting overall AI energy use.,0,['ebert2024'],Quote,is_blank,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True
q319,"In a 2023 article estimating the carbon footprint of the BLOOM model, what percentage of the model's overall emissions did training account for?",50,luccioni2025b,Quote,percent,50,"[""luccioni2025b""]",True,1.0,True,is_blank,"[""luccioni2025b""]",False,1.0,True,50,"[""luccioni2025b""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,50,"[""luccioni2025b"", ""morrison2025""]",True,0.5,True,50,"[""luccioni2025b""]",True,1.0,True,50,"[""luccioni2025b""]",True,1.0,True,50,"[""luccioni2025b""]",True,1.0,True,50,"[""luccioni2025b""]",True,1.0,True,50,"[""luccioni2025b""]",True,1.0,True,50,"[""luccioni2025b""]",True,1.0,True
q320,What is the bare minimum number of NVIDIA V100 32GB GPUs required to run LLaMA-7B inference without compression or quantization?,1,['samsi2024'],Table II shows that the 7B model requires 1 NVIDIA V100 GPU (32GB each) as the minimum hardware to run inference,V100_32GB_GPU,1,"[""samsi2024""]",True,1.0,True,is_blank,"[""samsi2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,8,"[""samsi2024""]",False,1.0,True,8,"[""samsi2024""]",False,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",False,1.0,True,1,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",False,1.0,True
q321,"When training GPT-3 in a data center in Arizona, how many user requests would it take to consume a 500ml bottle of water?",16.7,['li2025b'],The table states water consumption for GPT-3 in a US-Arizona data center is 0.03 L/inference. A 500ml bottle is 0.5 L. Calculation: 0.5 L / 0.03 L/inference= 16.7 requests.,requests,16.7,"[""li2025b""]",True,1.0,True,is_blank,"[""li2025b""]",False,1.0,True,"19,258,000","[""li2025b""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""li2025b""]",False,1.0,True,10,"[""li2025b""]",False,1.0,True,10 to 50,"[""li2025b""]",False,1.0,True,is_blank,"[""li2025b""]",False,1.0,True,5439,"[""li2025b""]",False,1.0,True,16.7,"[""li2025b""]",True,1.0,True,16.7,"[""li2025b""]",True,1.0,True
